[2017-07-23 12:44:00,076] DEBUG    Site:1UDbAD..MkoV Loaded json: 6600 (latest: data/userdb/19nP8vftFUrYeabdD392fwyPbqWAgGtcce/content.json)
[2017-07-23 12:45:56,467] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1GnSLu..EbXn
[2017-07-23 12:45:57,230] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1BLueG..tG49
[2017-07-23 12:46:02,220] DEBUG    Site:1BLueG..tG49 Loaded json: 200 (latest: data/users/1LmxVpbqhEn3ZGVp4bfmmPogMhCqRDePpv/content.json)
[2017-07-23 12:46:07,380] DEBUG    Site:1BLueG..tG49 Loaded json: 300 (latest: data/users/1AWKKjCvCFvUbmrbBtqrMSfAGZ8D6tAVHt/content.json)
[2017-07-23 12:46:07,388] ERROR    Site:1BLueG..tG49 [MISSING] data/users/1AWKKjCvCFvUbmrbBtqrMSfAGZ8D6tAVHt/data.json
[2017-07-23 12:46:12,032] DEBUG    Site:1BLueG..tG49 Loaded json: 400 (latest: data/users/1xf9XC4Nsa7YfQWFiK6xGsNDJA3AaCTUa/content.json)
[2017-07-23 12:46:15,707] DEBUG    Site:1BLueG..tG49 Loaded json: 500 (latest: data/users/1DraPdRZLcdVrpRM6QYryiUNM4seMaTzCf/content.json)
[2017-07-23 12:46:19,423] DEBUG    Site:1BLueG..tG49 Loaded json: 600 (latest: data/users/1Hc7EB9deXGcBb8BJWgakoxRgnxu8fT7TG/content.json)
[2017-07-23 12:46:23,444] DEBUG    Site:1BLueG..tG49 Loaded json: 700 (latest: data/users/17wD81Tgg4Tr1heE3b35rNfrXYwhnJRsP5/content.json)
[2017-07-23 12:46:26,980] DEBUG    Site:1BLueG..tG49 Loaded json: 800 (latest: data/users/1EizZqY2BTVcG6TEGAYXzDPfCHmx29ffRp/content.json)
[2017-07-23 12:46:30,971] DEBUG    Site:1BLueG..tG49 Loaded json: 900 (latest: data/users/13VQ3f93wEFAjF3AHVheCU7dVURxseZbEE/content.json)
[2017-07-23 12:46:34,730] DEBUG    Site:1BLueG..tG49 Loaded json: 1000 (latest: data/users/13YuSFL3YKh6KQPWAgxtfiufGMTDHypVFM/content.json)
[2017-07-23 12:46:37,259] ERROR    Site:1BLueG..tG49 [MISSING] data/users/1yvSQH5Z7aJra4y9s6KG2kjLeGXYhNgn7/data.json
[2017-07-23 12:46:38,798] DEBUG    Site:1BLueG..tG49 Loaded json: 1100 (latest: data/users/1DppgGpJVQoNEtqnDpLFuQzcE9Meif34pw/content.json)
[2017-07-23 12:46:39,970] ERROR    Site:1BLueG..tG49 [MISSING] data/users/1NsW7cpAZSc2F2RSUBSE8TcZvuUMrjtCGq/data.json
[2017-07-23 12:46:42,525] DEBUG    Site:1BLueG..tG49 Loaded json: 1200 (latest: data/users/1ARV8iPXcXUiDGTbDr8oSYPQM4D5WTqrg5/content.json)
[2017-07-23 12:46:46,562] DEBUG    Site:1BLueG..tG49 Loaded json: 1300 (latest: data/users/1FyBrrWyanPyiZxkHmh9b7Kb1hXA3W48Te/content.json)
[2017-07-23 12:46:50,073] DEBUG    Site:1BLueG..tG49 Loaded json: 1400 (latest: data/users/137PNA5gLgCTLZTBtzUqCmMoZ752NQGQSJ/content.json)
[2017-07-23 12:46:53,842] DEBUG    Site:1BLueG..tG49 Loaded json: 1500 (latest: data/users/1AvDcz4U73bcUgYS1FSS4rw7s1J66HTpNx/content.json)
[2017-07-23 12:46:58,009] DEBUG    Site:1BLueG..tG49 Loaded json: 1600 (latest: data/users/158y182pF42FoYxYjkqzKAzQqFMZ99HsP6/content.json)
[2017-07-23 12:47:01,967] DEBUG    Site:1BLueG..tG49 Loaded json: 1700 (latest: data/users/1CSc14JKdGAQJfQsfCLrduhB6zU4oEMwBf/content.json)
[2017-07-23 12:47:04,151] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1AbRRD..tMJZ
[2017-07-23 12:47:05,499] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1CiGGh..tJDk
[2017-07-23 12:47:05,986] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1D7xb8..xgFj
[2017-07-23 12:47:06,349] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1LQeBa..1vgY
[2017-07-23 12:47:07,625] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 149fpM..FKBq
[2017-07-23 12:47:10,221] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1RedkC..uFdL
[2017-07-23 12:47:14,216] DEBUG    Site:1RedkC..uFdL Loaded json: 400 (latest: data/users/1L5rGDgTs4W2V7gekSvJNhKa7XaHkVwotD/content.json)
[2017-07-23 12:47:18,196] DEBUG    Site:1RedkC..uFdL Loaded json: 500 (latest: data/users/126X2qQRBfL77auGPQAxvTEentcztuaDf9/content.json)
[2017-07-23 12:47:19,392] ERROR    Site:1RedkC..uFdL [MISSING] data/users/19VX63e8XidEWrjJhGjMh4Pwf7vd5Yh7bz/data.json
[2017-07-23 12:47:21,845] DEBUG    Site:1RedkC..uFdL Loaded json: 600 (latest: data/users/1ALXyaQsvvCQ3R5WBrPbe4dXsqnLCLEkB7/content.json)
[2017-07-23 12:47:25,530] DEBUG    Site:1RedkC..uFdL Loaded json: 700 (latest: data/users/15CcEC3qMTaYmuaywKYVmeHipy6Erdf4Su/content.json)
[2017-07-23 12:47:29,769] DEBUG    Site:1RedkC..uFdL Loaded json: 800 (latest: data/users/1KAfCgw4ECkqUccYQZDoPuTMhA2YPMaZwG/content.json)
[2017-07-23 12:47:34,076] DEBUG    Site:1RedkC..uFdL Loaded json: 900 (latest: data/users/17ac9ybVj5CtUpBvi5NeP1EwNZjfJoZWvt/content.json)
[2017-07-23 12:47:39,023] DEBUG    Site:1RedkC..uFdL Loaded json: 1000 (latest: data/users/1Q3DcejYbdNFDSDdjpznMmgg1ZCzn1SUsn/content.json)
[2017-07-23 12:47:42,908] DEBUG    Site:1RedkC..uFdL Loaded json: 1100 (latest: data/users/15pULtc5fejthQRkqPpWxpnh5UynyCHaci/content.json)
[2017-07-23 12:47:46,648] DEBUG    Site:1RedkC..uFdL Loaded json: 1200 (latest: data/users/19u79Nni4Fg3xVYquq4ka7cchXb5Aqy4ex/content.json)
[2017-07-23 12:47:50,473] DEBUG    Site:1RedkC..uFdL Loaded json: 1300 (latest: data/users/1BgqiduD5yMiySpgVzw7N9PHvojhFr3zZx/content.json)
[2017-07-23 12:47:55,792] DEBUG    Site:1RedkC..uFdL Loaded json: 1400 (latest: data/users/18QRaL2iLVEKLihwERUgkB1hSCmsi7qx9y/content.json)
[2017-07-23 12:47:55,815] ERROR    Site:1RedkC..uFdL [MISSING] data/users/18QRaL2iLVEKLihwERUgkB1hSCmsi7qx9y/data.json
[2017-07-23 12:47:59,421] DEBUG    Site:1RedkC..uFdL Loaded json: 1500 (latest: data/users/1FCFQMJFe7obLv8B8rMWL4tJ6623bfagr7/content.json)
[2017-07-23 12:48:03,252] DEBUG    Site:1RedkC..uFdL Loaded json: 1600 (latest: data/users/1BvbtVtk6L9DV9fPdLpHkX3H3Vb7M91rgF/content.json)
[2017-07-23 12:48:03,809] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 15mV5T..REfn
[2017-07-23 12:48:04,523] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1JUDmC..Ue52
[2017-07-23 12:48:07,772] DEBUG    Site:1JUDmC..Ue52 Loaded json: 100 (latest: data/users/1PFY8ggDHL3poJq6J2EWahQjVRdgSBgsUc/content.json)
[2017-07-23 12:48:11,088] DEBUG    Site:1JUDmC..Ue52 Loaded json: 200 (latest: data/users/158gCQPNd1zAPJiHW1saqDhEwdLTvCuXRo/content.json)
[2017-07-23 12:48:12,982] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 12cm58..kWYd
[2017-07-23 12:48:13,078] ERROR    Site:12cm58..kWYd [MISSING] data/users/12kgNNnBaR3s7bN761BCQtkzSC7EbrK2Jd/data.json
[2017-07-23 12:48:14,086] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 12rTbt..pm8S
[2017-07-23 12:48:15,388] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1HNf26..NBKM
[2017-07-23 12:48:15,782] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1Gb25p..bJCq
[2017-07-23 12:48:16,601] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 16bNGd..cyBB
[2017-07-23 12:48:17,305] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1ARSTR..evxh
[2017-07-23 12:48:17,427] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1GrEen..yt7i
[2017-07-23 12:48:20,734] DEBUG    Site:1GrEen..yt7i Loaded json: 200 (latest: data/users/1H52TK9mE9BW4XoFHnM14k8RrxRjc3Gtyv/content.json)
[2017-07-23 12:48:24,414] DEBUG    Site:1GrEen..yt7i Loaded json: 300 (latest: data/users/1KojMUSr1fBEwwTJAa1kTH9tqmnAhjFwRp/content.json)
[2017-07-23 12:48:28,147] DEBUG    Site:1GrEen..yt7i Loaded json: 400 (latest: data/users/17Xdkhghc2UvcSiugjSvdRHCycyHj4N1uE/content.json)
[2017-07-23 12:48:31,650] DEBUG    Site:1GrEen..yt7i Loaded json: 500 (latest: data/users/1Np6ArP7vUvqeTw2C9tPsfneaUhewNkBXf/content.json)
[2017-07-23 12:48:35,523] DEBUG    Site:1GrEen..yt7i Loaded json: 600 (latest: data/users/17BbN1fXTpwrMjVAXmGj2Sp2a6LA5LHCYS/content.json)
[2017-07-23 12:48:41,220] DEBUG    Site:1GrEen..yt7i Loaded json: 700 (latest: data/users/1F1BFYb2nygiDJHCJuyu4mpVJvp27J57NK/content.json)
[2017-07-23 12:48:46,608] DEBUG    Site:1GrEen..yt7i Loaded json: 800 (latest: data/users/1JfszLVpD9Ecpe4qrehobw97BcNnVuERcn/content.json)
[2017-07-23 12:48:50,190] DEBUG    Site:1GrEen..yt7i Loaded json: 900 (latest: data/users/1DMNXeqJGnYUaffRo6BAu9W7mD81bbUjZ/content.json)
[2017-07-23 12:48:53,924] DEBUG    Site:1GrEen..yt7i Loaded json: 1000 (latest: data/users/1HBqD9ntd2YYj5JBZa5Wv59W5fU482YD1e/content.json)
[2017-07-23 12:48:57,286] DEBUG    Site:1GrEen..yt7i Loaded json: 1100 (latest: data/users/1v24QPkD9QegyjwdcYDxw47ZcTE4WCqxW/content.json)
[2017-07-23 12:49:00,890] DEBUG    Site:1GrEen..yt7i Loaded json: 1200 (latest: data/users/1H1SHzxnPJS3hBbKvfXLqf4QJnXEUgaVe9/content.json)
[2017-07-23 12:49:04,697] DEBUG    Site:1GrEen..yt7i Loaded json: 1300 (latest: data/users/148TV9RBjhvcJYE4Jkd36LeqvdBNSVb9ii/content.json)
[2017-07-23 12:49:08,411] DEBUG    Site:1GrEen..yt7i Loaded json: 1400 (latest: data/users/1E6445dsLtDSjpPuhFaSjrH3ZbBgChWbTj/content.json)
[2017-07-23 12:49:12,214] DEBUG    Site:1GrEen..yt7i Loaded json: 1500 (latest: data/users/1PU5h7zXZRGNgqDPbzqyWK1dHNojWxfRfu/content.json)
[2017-07-23 12:49:16,713] DEBUG    Site:1GrEen..yt7i Loaded json: 1600 (latest: data/users/136xeTaAj1KvBJYEVwiizwsMHdNX1gDUg7/content.json)
[2017-07-23 12:49:20,305] DEBUG    Site:1GrEen..yt7i Loaded json: 1700 (latest: data/users/1Di5tBQwQFTGuvf7njhULW3KjRag5hv2BG/content.json)
[2017-07-23 12:49:23,664] DEBUG    Site:1GrEen..yt7i Loaded json: 1800 (latest: data/users/16ZWh2oAkJ5zjt9mBvJvKjsftMWapuukta/content.json)
[2017-07-23 12:49:27,117] DEBUG    Site:1GrEen..yt7i Loaded json: 1900 (latest: data/users/1PaoAY3WjaHiJMqidygdaf3ZRofhdeA5hY/content.json)
[2017-07-23 12:49:30,897] DEBUG    Site:1GrEen..yt7i Loaded json: 2000 (latest: data/users/1Hd72Z65uthVbnGExCLwavF1kxiNG5m3Vq/content.json)
[2017-07-23 12:49:34,354] DEBUG    Site:1GrEen..yt7i Loaded json: 2100 (latest: data/users/1DgVib78eUGAY5wPni1dvTRZF83RNdNs9w/content.json)
[2017-07-23 12:49:39,003] DEBUG    Site:1GrEen..yt7i Loaded json: 2200 (latest: data/users/14JH4VQt1WEdrAwL6s2VTtYhrmKGRA9J9B/content.json)
[2017-07-23 12:49:42,921] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1CouTP..Ptqz
[2017-07-23 12:49:48,660] DEBUG    Site:1CouTP..Ptqz Loaded json: 100 (latest: data/users/1E89dCzxK3GwHU5Nw1SahPNyDvcv5J9tPt/content.json)
[2017-07-23 12:49:50,382] ERROR    Site:1CouTP..Ptqz [MISSING] data/users/1JpWmfyZFm8k2BYTCvUNTzAmrDhkHjKRKT/data.json
[2017-07-23 12:49:51,187] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1ABFCa..bz3m
[2017-07-23 12:49:53,739] DEBUG    Site:1ABFCa..bz3m Loaded json: 100 (latest: data/users/1NxmVocNdn42R5VMhNMfb1AoHR6qJ51He3/content.json)
[2017-07-23 12:49:56,062] DEBUG    Site:1ABFCa..bz3m Loaded json: 200 (latest: data/users/1fR6dBmXGWzmbHnvzNZt9Joa6mVo7AVob/content.json)
[2017-07-23 12:49:56,778] DEBUG    Site:1G9wPK..bh6U Loading merged site: Site 1KNmG5..rZqi
[2017-07-23 12:49:59,936] DEBUG    Site:1KNmG5..rZqi Loaded json: 100 (latest: data/users/13vBk64Ftz6si7rFuafufLhoQiSVWm2XZc/content.json)
[2017-07-23 12:50:02,762] DEBUG    Site:1KNmG5..rZqi Loaded json: 200 (latest: data/users/17AMQVbBa12XB3xFWKDnP2dCEx92TaiY7X/content.json)
[2017-07-23 12:50:06,642] DEBUG    Site:1G9wPK..bh6U Websocket send error: WebSocketError: Socket is dead in UiWebsocket.py line 196 > websocket.py line 352
[2017-07-23 12:51:28,493] DEBUG    Db:ZeroMe Cleanup json row for C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/12h51ug6CcntU2aiBjhP8Ns2e5VypbWWtv/data/users/18fEuEcy3ZRfhCNkPT4tZM5XwdwcLKhGrW/data.json
[2017-07-23 12:51:46,076] DEBUG    Db:ZeroMe Json file C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/1White24UrrwQrD86o6Vrc1apgZ1x1o51/data/users/1FNWXmY94yzHMaWnLMup3XZyuWkqnNP12U/data.json load error: No JSON object could be decoded
[2017-07-23 12:51:46,078] DEBUG    Db:ZeroMe Cleanup json row for C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/1White24UrrwQrD86o6Vrc1apgZ1x1o51/data/users/1FNWXmY94yzHMaWnLMup3XZyuWkqnNP12U/data.json
[2017-07-23 12:51:48,286] DEBUG    Db:ZeroMe Json file C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/1White24UrrwQrD86o6Vrc1apgZ1x1o51/data/users/1HpNWpc8U1sSUyk8RyyL55P4iR8jkKyHwQ/data.json load error: No JSON object could be decoded
[2017-07-23 12:51:48,286] DEBUG    Db:ZeroMe Cleanup json row for C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/1White24UrrwQrD86o6Vrc1apgZ1x1o51/data/users/1HpNWpc8U1sSUyk8RyyL55P4iR8jkKyHwQ/data.json
[2017-07-23 12:52:00,444] DEBUG    Db:ZeroMe Json file C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/1White24UrrwQrD86o6Vrc1apgZ1x1o51/data/users/1LUgVgmsBWffz4yxs89qLVDJNpGyfTH3qZ/data.json load error: No JSON object could be decoded
[2017-07-23 12:52:00,444] DEBUG    Db:ZeroMe Cleanup json row for C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/1White24UrrwQrD86o6Vrc1apgZ1x1o51/data/users/1LUgVgmsBWffz4yxs89qLVDJNpGyfTH3qZ/data.json
[2017-07-23 12:52:00,799] DEBUG    Db:ZeroMe Json file C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/1White24UrrwQrD86o6Vrc1apgZ1x1o51/data/users/1NDhNyavxhFyWJHscjPu5qYjMbpfKSDVzt/data.json load error: Expecting property name: line 17 column 1 (char 313)
[2017-07-23 12:52:00,801] DEBUG    Db:ZeroMe Cleanup json row for C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/1White24UrrwQrD86o6Vrc1apgZ1x1o51/data/users/1NDhNyavxhFyWJHscjPu5qYjMbpfKSDVzt/data.json
[2017-07-23 12:53:01,457] ERROR    Site:1G9wPK..bh6U Error importing merged-ZeroMe/1UDbADib99KE9d3qZ87NqJF2QLTHmMkoV/data/userdb/1DtTF9bsZgRRsqvsZo2V88rHRDz1rutWgr/content.json: TypeError: 'unicode' object does not support item assignment in SiteStorage.py line 130 > MutePlugin.py line 126 > SiteStorage.py line 75 > Db.py line 362
[2017-07-23 12:53:07,315] ERROR    Site:1G9wPK..bh6U Error importing merged-ZeroMe/1UDbADib99KE9d3qZ87NqJF2QLTHmMkoV/data/userdb/1L2xnwgpnyv2Si5C1nQNDxmaB6tzabXEnN/content.json: TypeError: 'unicode' object does not support item assignment in SiteStorage.py line 130 > MutePlugin.py line 126 > SiteStorage.py line 75 > Db.py line 362
[2017-07-23 12:53:46,546] DEBUG    Db:ZeroMe Json file C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/1BLueGvui1GdbtsjcKqCf4F67uKfritG49/data/users/17eKk6mdR7bth2Fi8f74P5JV8AfHsERT4F/data.json load error: No JSON object could be decoded
[2017-07-23 12:53:46,548] DEBUG    Db:ZeroMe Cleanup json row for C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/1BLueGvui1GdbtsjcKqCf4F67uKfritG49/data/users/17eKk6mdR7bth2Fi8f74P5JV8AfHsERT4F/data.json
[2017-07-23 12:54:15,292] DEBUG    Db:ZeroMe Json file C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/1RedkCkVaXuVXrqCMpoXQS29bwaqsuFdL/data/users/1EwD4HAqFpCyeT2LTpYCMEtAQjruAay5rm/data.json load error: No JSON object could be decoded
[2017-07-23 12:54:15,293] DEBUG    Db:ZeroMe Cleanup json row for C:/Users/krixa/Desktop/ZeroNet-win-dist/data/1G9wPKCvqdzZVRzZizcsExhYufMpAxbh6U/merged-ZeroMe/1RedkCkVaXuVXrqCMpoXQS29bwaqsuFdL/data/users/1EwD4HAqFpCyeT2LTpYCMEtAQjruAay5rm/data.json
[2017-07-23 12:55:39,549] INFO     Site:1G9wPK..bh6U Imported 39189 data file in 1023.23500013s
[2017-07-23 12:55:39,563] DEBUG    Ui.UiServer 127.0.0.1 - - [2017-07-23 12:55:39] "GET /Websocket?wrapper_key=dc02da8a7f070e43f87e9e9493c0cf0183fff6d26bbf4c5acd509796f3fc4590 HTTP/1.1" 101 129 1030.812000
[2017-07-23 12:55:39,565] DEBUG    FileServer Conn#2162 56cmr6xjijdwmunu.onion [?] > Closing connection: Send error: [Errno 10053] An established connection was aborted by the software in your host machine, waiting_requests: 0, sites: 1, buff: 0...
